"datetime","demand_fcast","demand","tempsim"
"1845",2020-03-17 20:30:00,4.92617729725389,5.135,-3.72911048655523
"1846",2020-03-17 21:30:00,4.76734565101926,4.834,-2.23828582170153
"1847",2020-03-17 22:30:00,4.49193365756555,4.637,1.38768561009354
"1848",2020-03-17 23:30:00,3.88210645795113,4.354,-2.8814190516673
"1849",2020-03-18 00:30:00,3.56717517308181,3.969,-0.987333294416644
"1850",2020-03-18 01:30:00,3.33135404041402,3.726,-0.172343645258688
"1851",2020-03-18 02:30:00,3.17999196184252,3.624,-0.899110850998616
"1852",2020-03-18 03:30:00,3.39388597859871,3.596,-0.255280776113609
"1853",2020-03-18 04:30:00,3.40513324836651,3.639,-1.2710568345007
"1854",2020-03-18 05:30:00,3.58527187165043,3.746,-5.06324944818891
"1855",2020-03-18 06:30:00,3.95911659880986,4.049,-4.92012166450899
"1856",2020-03-18 07:30:00,4.35806699032831,4.513,0.000784701310416303
"1857",2020-03-18 08:30:00,4.65749264094098,4.892,2.14362581311881
"1858",2020-03-18 09:30:00,4.65567440654918,5.013,3.89036634520079
"1859",2020-03-18 10:30:00,4.75254420112883,4.958,2.11351013741438
"1860",2020-03-18 11:30:00,4.42698555300134,4.888,4.2585169887536
"1861",2020-03-18 12:30:00,4.36888372330156,4.754,3.83198719854567
"1862",2020-03-18 13:30:00,4.3422566053715,4.716,3.74527225774008
"1863",2020-03-18 14:30:00,4.25849594703539,4.589,5.65335697163101
"1864",2020-03-18 15:30:00,4.2451552410162,4.596,5.13258380058762
"1865",2020-03-18 16:30:00,4.21579776848649,4.63,3.92787645868823
"1866",2020-03-18 17:30:00,4.26295961058105,4.738,3.74231754466582
"1867",2020-03-18 18:30:00,4.60911608248518,5.151,1.23200529413721
"1868",2020-03-18 19:30:00,4.95468021241995,5.141,-1.81417061388553
"1869",2020-03-18 20:30:00,4.95143409383869,4.956,-2.73971969264539
"1870",2020-03-18 21:30:00,4.81348894879624,4.61,-5.76419516867894
"1871",2020-03-18 22:30:00,4.56501065040457,4.435,-2.76234863596079
"1872",2020-03-18 23:30:00,3.95025822922108,4.352,-1.50690072395993
"1873",2020-03-19 00:30:00,3.66024055471951,3.998,-0.772862569467341
"1874",2020-03-19 01:30:00,3.398050343859,3.774,7.79556073120699
"1875",2020-03-19 02:30:00,3.29822284888139,3.675,-2.27550827623975
"1876",2020-03-19 03:30:00,3.46113271032577,3.632,-1.43168968057019
"1877",2020-03-19 04:30:00,3.49857160049236,3.685,-0.16235844429967
"1878",2020-03-19 05:30:00,3.61952409833893,3.831,1.68061155692541
"1879",2020-03-19 06:30:00,4.00593513233413,4.136,3.47352252493685
"1880",2020-03-19 07:30:00,4.41479556298939,4.568,3.13155439786938
"1881",2020-03-19 08:30:00,4.71529182987095,4.95,6.38221491419337
"1882",2020-03-19 09:30:00,4.92049865715562,4.992,-1.42457140742975
"1883",2020-03-19 10:30:00,4.67782884479715,4.868,7.96873545045827
"1884",2020-03-19 11:30:00,4.29017948953751,4.761,-0.839998082511107
"1885",2020-03-19 12:30:00,4.07031297649345,4.615,0.0787587775789107
"1886",2020-03-19 13:30:00,4.04941034167184,4.582,6.2878465641805
"1887",2020-03-19 14:30:00,4.01463038618892,4.451,4.48068656509233
"1888",2020-03-19 15:30:00,3.83212169403275,4.384,2.90092630212895
"1889",2020-03-19 16:30:00,4.00110756360134,4.379,3.86077981792286
"1890",2020-03-19 17:30:00,4.0736868549282,4.496,0.965841866716893
"1891",2020-03-19 18:30:00,4.49826837184808,4.975,0.13756124050224
"1892",2020-03-19 19:30:00,4.95447029007466,5.336,1.20691422636793
"1893",2020-03-19 20:30:00,4.94322514801818,5.159,9.90039805545705
"1894",2020-03-19 21:30:00,4.69464436368714,4.842,11.899550571693
"1895",2020-03-19 22:30:00,4.78224637310539,4.603,5.79865523635957
"1896",2020-03-19 23:30:00,4.17243954369726,4.294,4.06397237192154
"1897",2020-03-20 00:30:00,3.85238114976289,3.945,6.80206667787457
"1898",2020-03-20 01:30:00,3.54809768483989,3.712,7.09676388849423
"1899",2020-03-20 02:30:00,3.41644576781872,3.607,3.65941019244043
"1900",2020-03-20 03:30:00,3.50346430847778,3.558,4.22628370482406
"1901",2020-03-20 04:30:00,3.6238965330056,3.594,11.3179747531922
"1902",2020-03-20 05:30:00,3.6822427774078,3.727,1.69888011649833
"1903",2020-03-20 06:30:00,4.07069940813772,4.003,6.05993982014493
"1904",2020-03-20 07:30:00,4.48174225126567,4.439,6.4645887921218
"1905",2020-03-20 08:30:00,4.77031129384234,4.847,4.90757480817148
"1906",2020-03-20 09:30:00,4.98384864530273,4.962,2.21964281382398
"1907",2020-03-20 10:30:00,4.60886427971806,4.847,0.389293643524868
"1908",2020-03-20 11:30:00,4.16644652017979,4.711,1.21276067844636
"1909",2020-03-20 12:30:00,3.76594203508068,4.535,-3.74437650301946
"1910",2020-03-20 13:30:00,3.81506023181215,4.47,2.39298194440701
"1911",2020-03-20 14:30:00,3.81045815483363,4.329,4.74664877973691
"1912",2020-03-20 15:30:00,3.81946681056154,4.222,2.27053883826484
"1913",2020-03-20 16:30:00,3.81596918600182,4.232,2.69755017526476
"1914",2020-03-20 17:30:00,3.86623570313104,4.299,2.27343846417405
"1915",2020-03-20 18:30:00,4.19058518930952,4.696,3.10177545712355
"1916",2020-03-20 19:30:00,4.75757175829899,5.07,6.04882585814301
"1917",2020-03-20 20:30:00,4.76115237701175,4.835,-1.39120813855886
"1918",2020-03-20 21:30:00,4.49950020955479,4.551,4.96369484070768
"1919",2020-03-20 22:30:00,4.65965203035204,4.372,5.22407932317155
"1920",2020-03-20 23:30:00,4.11880122845821,4.093,5.21187065530912
"1921",2020-03-21 00:30:00,3.76901440861449,3.782,3.05128232841034
"1922",2020-03-21 01:30:00,3.49478023777147,3.556,2.52400163088019
"1923",2020-03-21 02:30:00,3.36828046546915,3.445,1.73853497680811
"1924",2020-03-21 03:30:00,3.43968708285672,3.379,1.88781805404405
"1925",2020-03-21 04:30:00,3.51434046098968,3.371,3.80935722210649
"1926",2020-03-21 05:30:00,3.53427342801594,3.433,3.03479974379204
"1927",2020-03-21 06:30:00,3.7036508299395,3.538,2.40205231709358
"1928",2020-03-21 07:30:00,3.9705155652636,3.836,4.3519967755408
"1929",2020-03-21 08:30:00,4.31279164385579,4.073,2.80194370304597
"1930",2020-03-21 09:30:00,4.59547316389188,4.209,1.85354287518603
"1931",2020-03-21 10:30:00,4.08832576412116,4.212,3.31815066041104
"1932",2020-03-21 11:30:00,3.66672130638567,4.174,5.48681339710811
"1933",2020-03-21 12:30:00,3.54921389698233,4.153,5.37095548643628
"1934",2020-03-21 13:30:00,3.51027847370084,4.038,5.04466513897465
"1935",2020-03-21 14:30:00,3.43890987456616,3.884,4.14422887929448
"1936",2020-03-21 15:30:00,3.43465026115468,3.797,3.73729264861353
"1937",2020-03-21 16:30:00,3.48705671144084,3.825,3.90652932532508
"1938",2020-03-21 17:30:00,3.65057131949798,3.965,5.30360661522751
"1939",2020-03-21 18:30:00,3.96263464570956,4.379,6.37960851537212
"1940",2020-03-21 19:30:00,4.49262433247287,4.797,7.51770752853822
"1941",2020-03-21 20:30:00,4.51058733142791,4.583,7.16830805458987
"1942",2020-03-21 21:30:00,4.26729377953203,4.28,7.07385311376637
"1943",2020-03-21 22:30:00,4.43817837888774,4.106,5.40579580474855
"1944",2020-03-21 23:30:00,3.94956043370612,3.816,2.12110119309433
"1945",2020-03-22 00:30:00,3.70331317590319,3.559,1.79687713248517
"1946",2020-03-22 01:30:00,3.42171546243092,3.358,4.90620092191813
"1947",2020-03-22 02:30:00,3.28303497048837,3.241,6.82174006430669
"1948",2020-03-22 03:30:00,3.3613350621696,3.2,6.68948354923376
"1949",2020-03-22 04:30:00,3.42671422040472,3.177,9.4580801135177
"1950",2020-03-22 05:30:00,3.39290495268435,3.284,9.40930723940586
"1951",2020-03-22 06:30:00,3.51220152755082,3.357,8.75439709515563
"1952",2020-03-22 07:30:00,3.74660033216482,3.58,9.69156454557978
"1953",2020-03-22 08:30:00,4.08922250189714,3.888,10.6343496933949
"1954",2020-03-22 09:30:00,4.43661676742724,4.13,12.3458799513682
"1955",2020-03-22 10:30:00,4.17034119023279,4.246,11.1698736311498
"1956",2020-03-22 11:30:00,3.89333186236133,4.263,10.1360350823623
"1957",2020-03-22 12:30:00,3.75213112569659,4.278,9.52670373634768
"1958",2020-03-22 13:30:00,3.74182822611462,4.178,8.73960402503788
"1959",2020-03-22 14:30:00,3.71042251713119,4.097,7.94578039372947
"1960",2020-03-22 15:30:00,3.79541490422533,4.138,8.12707425761828
"1961",2020-03-22 16:30:00,3.8648250280117,4.382,8.78051886379293
"1962",2020-03-22 17:30:00,4.05335135127722,4.662,11.5821112164712
"1963",2020-03-22 18:30:00,4.35489451578696,4.92,14.1576291733078
"1964",2020-03-22 19:30:00,4.80831383174486,5.033,14.8968702918385
"1965",2020-03-22 20:30:00,4.79641878947354,4.76,14.2795551961045
"1966",2020-03-22 21:30:00,4.58294724345038,4.465,14.8728846620069
"1967",2020-03-22 22:30:00,4.62761108629228,4.296,17.4814832651427
"1968",2020-03-22 23:30:00,4.05230107169682,4.024,15.3345009974733
"1969",2020-03-23 00:30:00,3.72352939780931,3.788,15.8663353045259
"1970",2020-03-23 01:30:00,3.44318516048446,3.609,16.4200796404055
"1971",2020-03-23 02:30:00,3.32900418642668,3.513,15.0824359064047
"1972",2020-03-23 03:30:00,3.40445103652243,3.485,12.1606733116375
"1973",2020-03-23 04:30:00,3.54574117672549,3.541,10.6953054195016
"1974",2020-03-23 05:30:00,3.61218731971215,3.666,10.2148818236498
"1975",2020-03-23 06:30:00,4.03453846491987,3.984,9.35697868670547
"1976",2020-03-23 07:30:00,4.46380405857259,4.525,11.6973949589608
"1977",2020-03-23 08:30:00,4.76607549677897,5.043,9.00541658602583
"1978",2020-03-23 09:30:00,4.99501423289224,5.355,9.35109410740796
"1979",2020-03-23 10:30:00,4.96217025301299,5.433,10.9470137693502
"1980",2020-03-23 11:30:00,4.72082347703572,5.5,10.5889928738417
"1981",2020-03-23 12:30:00,4.60682596972476,5.446,12.2607392848663
"1982",2020-03-23 13:30:00,4.63402187761377,5.382,11.5703436308417
"1983",2020-03-23 14:30:00,4.63702990357622,5.294,10.7125136161269
"1984",2020-03-23 15:30:00,4.64228084358617,5.251,10.8604653193647
"1985",2020-03-23 16:30:00,4.65827306524934,5.329,11.1870160574631
"1986",2020-03-23 17:30:00,4.62749754460012,5.585,11.7790031523326
"1987",2020-03-23 18:30:00,4.85604942538513,5.582,12.1137006263238
"1988",2020-03-23 19:30:00,5.24988263268976,5.695,14.1839832937776
"1989",2020-03-23 20:30:00,5.18855619481024,5.4,13.6570849312172
"1990",2020-03-23 21:30:00,4.97652398050982,5.105,14.6609681044548
"1991",2020-03-23 22:30:00,4.71614886617535,4.914,16.6056759712613
"1992",2020-03-23 23:30:00,4.1612845275072,4.689,16.2235748819006
"1993",2020-03-24 00:30:00,3.81781909960911,4.325,12.9818427630819
"1994",2020-03-24 01:30:00,3.54724971917101,4.093,16.890604671477
"1995",2020-03-24 02:30:00,3.42129901154999,3.986,14.2052592944597
"1996",2020-03-24 03:30:00,3.52770753519177,3.923,14.960274417702
"1997",2020-03-24 04:30:00,3.64804961350588,3.952,17.8757317533574
"1998",2020-03-24 05:30:00,3.69313592911685,4.061,18.0761747636236
"1999",2020-03-24 06:30:00,4.10442883535279,4.349,17.4882387018365
"2000",2020-03-24 07:30:00,4.52229457222481,4.828,13.1112626087981
"2001",2020-03-24 08:30:00,4.81147268039718,5.304,16.668351875385
"2002",2020-03-24 09:30:00,5.00229250258663,5.624,18.6872669605839
"2003",2020-03-24 10:30:00,4.99227952109062,5.697,14.099806820856
"2004",2020-03-24 11:30:00,4.73120957388527,5.743,16.2156274636658
"2005",2020-03-24 12:30:00,4.63992955005076,5.683,15.5644059610076
"2006",2020-03-24 13:30:00,4.66113887220766,5.599,16.2851967507352
"2007",2020-03-24 14:30:00,4.66411283257323,5.459,18.8114976193342
"2008",2020-03-24 15:30:00,4.65208848631398,5.441,14.0816392787262
"2009",2020-03-24 16:30:00,4.6698839391267,5.508,15.796765737844
"2010",2020-03-24 17:30:00,4.63849254674186,5.575,14.2288798608373
"2011",2020-03-24 18:30:00,4.85335022900934,5.775,17.7863782994753
"2012",2020-03-24 19:30:00,5.30193398327723,5.869,16.6559270847253
"2013",2020-03-24 20:30:00,5.22380788867926,5.557,16.9471172757152
"2014",2020-03-24 21:30:00,5.01115465421815,5.26,18.9634684589492
"2015",2020-03-24 22:30:00,4.76197577515841,5.072,18.486453627996
"2016",2020-03-24 23:30:00,4.17673052435327,4.754,18.7200422814322
"2017",2020-03-25 00:30:00,3.85221232166278,4.393,21.0298527007074
"2018",2020-03-25 01:30:00,3.53644136780714,4.152,19.0108021728239
"2019",2020-03-25 02:30:00,3.41666431414959,4.03,19.4525242427468
"2020",2020-03-25 03:30:00,3.53104188108929,3.978,15.2913002625526
"2021",2020-03-25 04:30:00,3.64287442525614,3.996,14.0484073842092
"2022",2020-03-25 05:30:00,3.71735191686358,4.098,14.5481362282197
"2023",2020-03-25 06:30:00,4.12287350497727,4.348,15.8882431384117
"2024",2020-03-25 07:30:00,4.53622631705657,4.867,16.2450293000651
"2025",2020-03-25 08:30:00,4.81196329689161,5.416,15.5723595990434
"2026",2020-03-25 09:30:00,4.98514074506776,5.681,14.7076502883126
"2027",2020-03-25 10:30:00,4.94093557295834,5.728,13.5054654069595
"2028",2020-03-25 11:30:00,4.68341331712299,5.769,14.9675188333322
"2029",2020-03-25 12:30:00,4.57767789962021,5.709,15.4701221693563
"2030",2020-03-25 13:30:00,4.60457762145517,5.602,16.7852499459841
"2031",2020-03-25 14:30:00,4.5939762372191,5.464,16.1084013338755
"2032",2020-03-25 15:30:00,4.59608029210349,5.437,14.6843128714026
"2033",2020-03-25 16:30:00,4.58092898788853,5.516,17.732272041391
"2034",2020-03-25 17:30:00,4.56158379585843,5.552,18.7132912543239
"2035",2020-03-25 18:30:00,4.77972057460591,5.765,14.8193480190203
"2036",2020-03-25 19:30:00,5.22348284710353,5.851,17.4396515867609
"2037",2020-03-25 20:30:00,5.18649045802059,5.535,18.5292569256307
"2038",2020-03-25 21:30:00,4.97610029071577,5.217,17.1948150518584
"2039",2020-03-25 22:30:00,4.72492329332372,5.003,18.3333511402676
"2040",2020-03-25 23:30:00,4.11205710586705,4.688,17.9860694300346
"2041",2020-03-26 00:30:00,3.69499331226319,4.331,18.1594328351685
"2042",2020-03-26 01:30:00,3.42658994504029,4.097,20.4832126813023
"2043",2020-03-26 02:30:00,3.32117448144946,3.965,21.1825961581475
"2044",2020-03-26 03:30:00,3.40000566441934,3.915,19.9398866607543
"2045",2020-03-26 04:30:00,3.52932054189654,3.933,19.523456872422
"2046",2020-03-26 05:30:00,3.6408878635076,4.038,18.9055749357989
"2047",2020-03-26 06:30:00,4.02610279740804,4.324,16.9094187172596
"2048",2020-03-26 07:30:00,4.42383495860408,4.818,18.6885617721189
"2049",2020-03-26 08:30:00,4.7023535376566,5.327,18.3154404753599
"2050",2020-03-26 09:30:00,4.88393658389669,5.627,18.1902112746564
"2051",2020-03-26 10:30:00,4.81363553625449,5.685,18.9442992409379
"2052",2020-03-26 11:30:00,4.53931726012646,5.678,20.048508451633
"2053",2020-03-26 12:30:00,4.45350230366538,5.573,18.6223803944102
"2054",2020-03-26 13:30:00,4.46134683079207,5.464,20.3445186906344
"2055",2020-03-26 14:30:00,4.44306585064939,5.306,17.8174052844278
"2056",2020-03-26 15:30:00,4.44308125479619,5.236,16.0654373602201
"2057",2020-03-26 16:30:00,4.43612999172354,5.265,17.3937959143474
"2058",2020-03-26 17:30:00,4.41156981209066,5.284,18.1669460550562
"2059",2020-03-26 18:30:00,4.67672360475259,5.532,17.7344137325309
"2060",2020-03-26 19:30:00,5.07203642690695,5.708,18.7276162101079
"2061",2020-03-26 20:30:00,5.05038965893579,5.401,18.0282513688856
"2062",2020-03-26 21:30:00,4.87581411891853,5.099,17.5790209090915
"2063",2020-03-26 22:30:00,4.62987098550965,4.935,16.2457291572409
"2064",2020-03-26 23:30:00,4.02570617507828,4.621,18.8478723758156
"2065",2020-03-27 00:30:00,3.64337544018995,4.239,18.6382445478153
"2066",2020-03-27 01:30:00,3.38955241698637,3.989,17.635916179102
"2067",2020-03-27 02:30:00,3.26704719475054,3.874,17.3466087504513
"2068",2020-03-27 03:30:00,3.3531732344271,3.811,18.1533658836519
"2069",2020-03-27 04:30:00,3.45565195423785,3.832,17.4107991644446
"2070",2020-03-27 05:30:00,3.5355612889275,3.959,16.9250713047016
"2071",2020-03-27 06:30:00,3.89867740786954,4.233,16.5760910661102
"2072",2020-03-27 07:30:00,4.29259867261899,4.67,16.8498619421891
"2073",2020-03-27 08:30:00,4.58739549974965,5.08,17.4210851673793
"2074",2020-03-27 09:30:00,4.80896424454125,5.221,17.2471946220363
"2075",2020-03-27 10:30:00,4.68688432639148,5.149,17.4906970931338
"2076",2020-03-27 11:30:00,4.39000105354246,5.091,18.9007884694116
"2077",2020-03-27 12:30:00,4.17139762855515,4.928,17.5467294672625
"2078",2020-03-27 13:30:00,4.14293129111988,4.812,17.051414219465
"2079",2020-03-27 14:30:00,4.11516350603492,4.656,16.5444613759704
"2080",2020-03-27 15:30:00,4.11159116493018,4.588,15.3569958881448
"2081",2020-03-27 16:30:00,4.13826980147222,4.673,17.1129930068391
"2082",2020-03-27 17:30:00,4.18073263100172,4.798,16.3993301378528
"2083",2020-03-27 18:30:00,4.4917532986219,5.122,14.821345994678
"2084",2020-03-27 19:30:00,4.81975430819373,5.384,15.3343662346733
"2085",2020-03-27 20:30:00,4.80716866691772,5.091,16.6553381290215
"2086",2020-03-27 21:30:00,4.62245521570547,4.83,15.4006869347365
"2087",2020-03-27 22:30:00,4.53237658622386,4.662,17.2196492138472
"2088",2020-03-27 23:30:00,4.00931792006991,4.395,16.7435515768725
"2089",2020-03-28 00:30:00,3.66370291615457,4.018,17.2863519525901
"2090",2020-03-28 01:30:00,3.411802994092,3.784,15.2989964843889
"2091",2020-03-28 02:30:00,3.27201771690765,3.66,13.4023206562807
"2092",2020-03-28 03:30:00,3.36469257681855,3.595,16.5913160784877
"2093",2020-03-28 04:30:00,3.42170447861788,3.597,12.2305485543526
"2094",2020-03-28 05:30:00,3.4292036650464,3.625,13.510366623706
"2095",2020-03-28 06:30:00,3.58853576755137,3.748,11.3066293717872
"2096",2020-03-28 07:30:00,3.85161849717623,4.044,12.8597811838916
"2097",2020-03-28 08:30:00,4.19950664905991,4.351,12.343539767319
"2098",2020-03-28 09:30:00,4.50620823066988,4.539,13.4078946072319
"2099",2020-03-28 10:30:00,4.2163751296208,4.6,15.1931967759062
"2100",2020-03-28 11:30:00,3.92807205664413,4.548,15.2994480100046
"2101",2020-03-28 12:30:00,3.78377802909141,4.528,14.850136574661
"2102",2020-03-28 13:30:00,3.68926143170776,4.359,12.9449289571863
"2103",2020-03-28 14:30:00,3.59901064746262,4.183,14.4531750190563
"2104",2020-03-28 15:30:00,3.60126857841738,4.13,13.418008207716
"2105",2020-03-28 16:30:00,3.67704764656008,4.174,12.2844689847356
"2106",2020-03-28 17:30:00,3.84685379968132,4.379,11.8070721591066
"2107",2020-03-28 18:30:00,4.18430440960023,4.751,11.7035428165612
"2108",2020-03-28 19:30:00,4.51331676740156,5.055,17.3998679951449
"2109",2020-03-28 20:30:00,4.51451869965111,4.807,15.9673085472567
"2110",2020-03-28 21:30:00,4.32068703492121,4.4,16.7618058724326
"2111",2020-03-28 22:30:00,4.35365901133624,4.256,15.6315608844128
"2112",2020-03-28 23:30:00,3.88148480063933,3.978,16.0709529605441
"2113",2020-03-29 00:30:00,3.59353056505839,3.802,14.7224358866804
"2114",2020-03-29 01:30:00,3.32076966364498,3.583,13.6086563667855
"2115",2020-03-29 02:30:00,3.20918227679253,3.45,14.5224168378096
"2116",2020-03-29 03:30:00,3.31320606419781,3.4275,11.1810087757055
"2117",2020-03-29 04:30:00,3.37105585622233,3.405,11.6553078189888
"2118",2020-03-29 05:30:00,3.36078730612254,3.424,12.1460063051123
"2119",2020-03-29 06:30:00,3.4802255629307,3.474,13.1995188374153
"2120",2020-03-29 07:30:00,3.71080242053957,3.609,9.05456257725231
"2121",2020-03-29 08:30:00,4.04479470208099,3.973,12.984157752342
"2122",2020-03-29 09:30:00,4.34078625792806,4.275,11.5439943791495
"2123",2020-03-29 10:30:00,4.23558508728366,4.405,5.87604466035159
"2124",2020-03-29 11:30:00,3.92627252829813,4.439,5.92314845497359
"2125",2020-03-29 12:30:00,3.73065948529471,4.385,5.52450511553841
"2126",2020-03-29 13:30:00,3.47915208992368,4.244,5.48127739469951
"2127",2020-03-29 14:30:00,3.44315386900031,4.116,5.50336947227545
"2128",2020-03-29 15:30:00,3.43004033654622,4.019,7.32844935707327
"2129",2020-03-29 16:30:00,3.47265740972444,4.05,11.0008014414167
"2130",2020-03-29 17:30:00,3.60337216393848,4.129,7.08168296324862
"2131",2020-03-29 18:30:00,3.89014099703179,4.357,7.11002441465816
"2132",2020-03-29 19:30:00,4.51601949921335,4.702,9.89263631400391
"2133",2020-03-29 20:30:00,4.55429020098698,4.903,11.8984274885131
"2134",2020-03-29 21:30:00,4.32657468026866,4.682,8.59148483106051
"2135",2020-03-29 22:30:00,4.41461465204801,4.416,5.56890779375258
"2136",2020-03-29 23:30:00,3.8509967794656,4.14,7.26329007476748
"2137",2020-03-30 00:30:00,3.48551902336824,3.816,4.93937774929702
"2138",2020-03-30 01:30:00,3.23110002931233,3.555,7.47057285975399
"2139",2020-03-30 02:30:00,3.13431299428484,3.4,7.06961011410596
"2140",2020-03-30 03:30:00,3.26935104757482,3.323,7.58515021851756
"2141",2020-03-30 04:30:00,3.30330673613726,3.345,8.03168283252294
"2142",2020-03-30 05:30:00,3.5153929128916,3.46,6.55910634809698
"2143",2020-03-30 06:30:00,3.92108774633851,3.715,6.14456003365924
"2144",2020-03-30 07:30:00,4.33673936516216,4.059,6.10586436875098
"2145",2020-03-30 08:30:00,4.63886849557028,4.536,7.39581965640803
"2146",2020-03-30 09:30:00,4.73993340930187,4.694,7.63416056429294
"2147",2020-03-30 10:30:00,4.40923090126784,4.629,6.30275548372152
"2148",2020-03-30 11:30:00,3.90460436542274,4.546,5.68354035105822
"2149",2020-03-30 12:30:00,3.79255734349702,4.424,3.61787506558499
"2150",2020-03-30 13:30:00,3.83317118857267,4.357,3.59632218031266
"2151",2020-03-30 14:30:00,3.82216966221863,4.225,3.03652682196163
"2152",2020-03-30 15:30:00,3.81707262415905,4.136,5.72101593325791
"2153",2020-03-30 16:30:00,3.79599553705416,4.099,7.15708382414975
"2154",2020-03-30 17:30:00,3.80331451919842,4.137,1.99920932340484
"2155",2020-03-30 18:30:00,4.09589580306526,4.313,4.21115201763658
"2156",2020-03-30 19:30:00,4.64175903947906,4.626,3.08156603193213
"2157",2020-03-30 20:30:00,4.67094992428182,4.798,1.82401146599201
"2158",2020-03-30 21:30:00,4.47050149038475,4.564,2.29390069727982
"2159",2020-03-30 22:30:00,4.45136907232633,4.328,-4.67148925375033
"2160",2020-03-30 23:30:00,3.90933915874629,4.128,-4.12390319712519
"2161",2020-03-31 00:30:00,3.47848905113115,3.757,-3.46371735350785
"2162",2020-03-31 01:30:00,3.24621469885824,3.513,-2.09990496599529
"2163",2020-03-31 02:30:00,3.14933347698911,3.388,-0.823980297457648
"2164",2020-03-31 03:30:00,3.29678784112566,3.338,-0.456120663244992
"2165",2020-03-31 04:30:00,3.31149462422638,3.379,-1.32142002607321
"2166",2020-03-31 05:30:00,3.529687704765,3.486,0.26593193317156
"2167",2020-03-31 06:30:00,3.90628896059593,3.724,-3.11554232451476
"2168",2020-03-31 07:30:00,4.29677583331911,4.085,-1.56665052852189
"2169",2020-03-31 08:30:00,4.58781494050033,4.629,4.31891175134406
"2170",2020-03-31 09:30:00,4.67213761612265,4.941,4.50784294488433
"2171",2020-03-31 10:30:00,4.78659525225699,5.032,4.47671428504372
"2172",2020-03-31 11:30:00,4.54769789720154,5.041,3.31716807070472
"2173",2020-03-31 12:30:00,4.43993155302689,4.93,5.94329973921496
"2174",2020-03-31 13:30:00,4.43778637983506,4.855,5.87828446033311
"2175",2020-03-31 14:30:00,4.3807926907006,4.737,4.70809264947796
"2176",2020-03-31 15:30:00,4.36181043009311,4.692,7.98362834737349
"2177",2020-03-31 16:30:00,4.38632314294559,4.709,7.47017797504553
"2178",2020-03-31 17:30:00,4.35362820046759,4.826,5.50650792113473
"2179",2020-03-31 18:30:00,4.59098881475003,5.017,0.507873812871313
"2180",2020-03-31 19:30:00,4.91241294870251,5.193,2.66732972593622
"2181",2020-03-31 20:30:00,4.89134569509937,5.129,5.52411184823052
"2182",2020-03-31 21:30:00,4.79899613518282,4.923,5.26977700837099
"2183",2020-03-31 22:30:00,4.40843628762533,4.708,5.45555533888903
"2184",2020-03-31 23:30:00,3.8369135209863,4.506,3.00273419927581
"2185",2020-04-01 00:30:00,3.46721456854564,4.123,3.7394395296499
"2186",2020-04-01 01:30:00,3.22458333977006,3.863,5.67635224827054
"2187",2020-04-01 02:30:00,3.11445385530235,3.741,1.09783928175856
"2188",2020-04-01 03:30:00,3.27526108928888,3.688,2.49681581042002
"2189",2020-04-01 04:30:00,3.29219936120278,3.713,4.02082193547549
"2190",2020-04-01 05:30:00,3.49578887044851,3.813,3.97524806772531
"2191",2020-04-01 06:30:00,3.85980141282736,4.088,4.86221445805824
"2192",2020-04-01 07:30:00,4.24787161105644,4.482,6.91281729874967
"2193",2020-04-01 08:30:00,4.5395014700244,5.081,3.26708703421321
"2194",2020-04-01 09:30:00,4.58699994426988,5.451,8.72464518416844
"2195",2020-04-01 10:30:00,5.01158275757131,5.542,10.7093672840316
"2196",2020-04-01 11:30:00,4.77260399782618,5.613,4.63533058574726
"2197",2020-04-01 12:30:00,4.76215892317517,5.565,1.75681765237864
"2198",2020-04-01 13:30:00,4.76036394281359,5.499,-1.42784338122183
"2199",2020-04-01 14:30:00,4.68430192331862,5.379,-3.74346773216337
"2200",2020-04-01 15:30:00,4.63820768512459,5.317,-1.42830170346048
"2201",2020-04-01 16:30:00,4.60831374855511,5.299,0.374482810114652
"2202",2020-04-01 17:30:00,4.52906076405314,5.285,0.643926530175973
"2203",2020-04-01 18:30:00,4.74457979605961,5.412,-2.21699314644188
"2204",2020-04-01 19:30:00,5.07088120338939,5.499,-5.88748886788997
"2205",2020-04-01 20:30:00,5.03273038889694,5.409,-3.30793730857614
"2206",2020-04-01 21:30:00,4.92662857469093,5.148,-3.55906859679903
"2207",2020-04-01 22:30:00,4.42801838071682,4.894,-3.78874524395921
"2208",2020-04-01 23:30:00,3.84129546212247,4.639,-2.22461626007041
"2209",2020-04-02 00:30:00,3.55146545756615,4.278,-1.25389057627996
"2210",2020-04-02 01:30:00,3.28499978433336,4.015,-0.976500473958087
"2211",2020-04-02 02:30:00,3.15301940435359,3.874,-3.07203061763253
"2212",2020-04-02 03:30:00,3.29398424629089,3.823,-0.993155036708526
"2213",2020-04-02 04:30:00,3.30647525386476,3.822,1.43480417600841
"2214",2020-04-02 05:30:00,3.51914150476767,3.917,1.33686892555343
"2215",2020-04-02 06:30:00,3.89398742016491,4.205,1.16090093380507
"2216",2020-04-02 07:30:00,4.28964748764715,4.604,-0.242675540706066
"2217",2020-04-02 08:30:00,4.58098953777915,5.166,-3.52419218472437
"2218",2020-04-02 09:30:00,4.66886506170809,5.489,-5.35238719461674
"2219",2020-04-02 10:30:00,4.90769591080672,5.543,-4.47145977640629
"2220",2020-04-02 11:30:00,4.67397514116251,5.584,0.834800910633291
